date,month_num,avg_temp,city
2009-09-01,9,63.2,boston
2009-10-01,10,51.9,boston
2009-11-01,11,48.8,boston
2009-12-01,12,33.2,boston
2010-01-01,1,29.6,boston
2010-02-01,2,33.2,boston
2010-03-01,3,43.9,boston
2010-04-01,4,53,boston
2010-05-01,5,62.8,boston
2010-06-01,6,70.3,boston
2010-07-01,7,77.2,boston
2010-08-01,8,73.4,boston
2010-09-01,9,68.7,boston
2010-10-01,10,55.6,boston
2010-11-01,11,44.8,boston
2010-12-01,12,32.7,boston
2011-01-01,1,27.6,boston
2011-02-01,2,30.5,boston
2011-03-01,3,38.9,boston
2011-04-01,4,50.1,boston
2011-05-01,5,59.2,boston
2011-06-01,6,67.1,boston
2011-07-01,7,77.3,boston
2011-08-01,8,73.9,boston
2011-09-01,9,67.3,boston
2011-10-01,10,57.5,boston
2011-11-01,11,50.4,boston
2011-12-01,12,40,boston
2012-01-01,1,34.1,boston
2012-02-01,2,37.3,boston
2012-03-01,3,46.7,boston
2012-04-01,4,53.1,boston
2012-05-01,5,60.3,boston
2012-06-01,6,66.8,boston
2012-07-01,7,75.3,boston
2012-08-01,8,74.6,boston
2012-09-01,9,64.7,boston
2012-10-01,10,56.5,boston
2012-11-01,11,42.1,boston
2012-12-01,12,38.4,boston
2013-01-01,1,31.5,boston
2013-02-01,2,31.1,boston
2013-03-01,3,37.7,boston
2013-04-01,4,48.9,boston
2013-05-01,5,58.8,boston
2013-06-01,6,69.6,boston
2013-07-01,7,77.1,boston
2013-08-01,8,72.1,boston
2013-09-01,9,64.7,boston
2013-10-01,10,56.6,boston
2013-11-01,11,42.7,boston
2013-12-01,12,33.3,boston
2014-01-01,1,27.4,boston
2014-02-01,2,28.9,boston
2014-03-01,3,33.5,boston
2014-04-01,4,48.1,boston
2014-05-01,5,58.7,boston
2014-06-01,6,68.3,boston
2014-07-01,7,74.1,boston
2014-08-01,8,70.8,boston
2014-09-01,9,66.2,boston
2014-10-01,10,56.4,boston
2014-11-01,11,42.5,boston
2014-12-01,12,38.2,boston
2015-01-01,1,26.1,boston
2015-02-01,2,19,boston
2015-03-01,3,33.2,boston
2015-04-01,4,48,boston
2015-05-01,5,62.3,boston
2015-06-01,6,64.7,boston
2015-07-01,7,73.9,boston
2015-08-01,8,74.6,boston
2015-09-01,9,69.2,boston
2015-10-01,10,54,boston
2015-11-01,11,48.6,boston
2015-12-01,12,45.3,boston
2016-01-01,1,32.5,boston
2016-02-01,2,34.7,boston
2016-03-01,3,42.5,boston
2016-04-01,4,47.1,boston
2016-05-01,5,58.6,boston
2016-06-01,6,68.4,boston
2016-07-01,7,76.1,boston
2016-08-01,8,76.4,boston
2016-09-01,9,67.5,boston
2016-10-01,10,55.3,boston
2016-11-01,11,46.2,boston
2016-12-01,12,35.2,boston
2017-01-01,1,35.1,boston
2017-02-01,2,36.6,boston
2017-03-01,3,34,boston
2017-04-01,4,51.7,boston
2017-05-01,5,56.3,boston
2017-06-01,6,69.5,boston
2017-07-01,7,72.5,boston
2017-08-01,8,72,boston
2017-09-01,9,67.1,boston
2017-10-01,10,61.4,boston
2017-11-01,11,43.7,boston
2017-12-01,12,30.7,boston
2018-01-01,1,28.6,boston
2018-02-01,2,38.1,boston
2018-03-01,3,37.2,boston
2018-04-01,4,45.3,boston
2018-05-01,5,62.1,boston
2018-06-01,6,67.7,boston
2018-07-01,7,76.1,boston
2018-08-01,8,77.4,boston
2018-09-01,9,69,boston
2018-10-01,10,54.4,boston
2018-11-01,11,42.9,boston
2018-12-01,12,37.3,boston
2019-01-01,1,30.7,boston
2019-02-01,2,33.5,boston
2019-03-01,3,39.1,boston
2019-04-01,4,51.7,boston
2019-05-01,5,57.8,boston
2019-06-01,6,68.2,boston
2019-07-01,7,78.7,boston
2019-08-01,8,74.1,boston
2019-09-01,9,68,boston
2019-10-01,10,57.4,boston
2019-11-01,11,42.8,boston
2019-12-01,12,37.2,boston
2020-01-01,1,38,boston
2020-02-01,2,37.8,boston
2020-03-01,3,41.8,boston
2020-04-01,4,44.6,boston
2020-05-01,5,56.8,boston
2020-06-01,6,69.2,boston
2020-07-01,7,75.3,boston
2020-08-01,8,74.1,boston
2020-09-01,9,65.6,boston
2020-10-01,10,54.7,boston
2020-11-01,11,48,boston
2020-12-01,12,36,boston
2021-01-01,1,31,boston
2021-02-01,2,30.8,boston
2021-03-01,3,42,boston
2021-04-01,4,50.8,boston
2021-05-01,5,61.4,boston
2021-06-01,6,74.4,boston
2021-07-01,7,72.4,boston
2021-08-01,8,76.9,boston
2021-09-01,9,69.7,boston
2021-10-01,10,59.9,boston
2021-11-01,11,44.7,boston
2021-12-01,12,39.2,boston
2022-01-01,1,27.4,boston
2022-02-01,2,33.1,boston
2022-03-01,3,41.6,boston
1894-01-01,1,38.8,seattle
1894-02-01,2,38.2,seattle
1894-03-01,3,42.7,seattle
1894-04-01,4,48,seattle
1894-05-01,5,53.4,seattle
1894-06-01,6,58.7,seattle
1894-07-01,7,64.3,seattle
1894-08-01,8,65.9,seattle
1894-09-01,9,57.6,seattle
1894-10-01,10,50.2,seattle
1894-11-01,11,47.4,seattle
1894-12-01,12,39.3,seattle
1895-01-01,1,38.7,seattle
1895-02-01,2,44.7,seattle
1895-03-01,3,44.1,seattle
1895-04-01,4,50.1,seattle
1895-05-01,5,55.2,seattle
1895-06-01,6,60.9,seattle
1895-07-01,7,63.6,seattle
1895-08-01,8,62,seattle
1895-09-01,9,55.8,seattle
1895-10-01,10,51.7,seattle
1895-11-01,11,44.2,seattle
1895-12-01,12,41.9,seattle
1896-01-01,1,42.4,seattle
1896-02-01,2,44.9,seattle
1896-03-01,3,42.7,seattle
1896-04-01,4,46.9,seattle
1896-05-01,5,52.4,seattle
1896-06-01,6,60.2,seattle
1896-07-01,7,67.2,seattle
1896-08-01,8,63.9,seattle
1896-09-01,9,56.7,seattle
1896-10-01,10,52.8,seattle
1896-11-01,11,38.4,seattle
1896-12-01,12,44.5,seattle
1897-01-01,1,40,seattle
1897-02-01,2,42.2,seattle
1897-03-01,3,40.2,seattle
1897-04-01,4,52.5,seattle
1897-05-01,5,58.4,seattle
1897-06-01,6,60.2,seattle
1897-07-01,7,62.7,seattle
1897-08-01,8,67.8,seattle
1897-09-01,9,56.9,seattle
1897-10-01,10,51,seattle
1897-11-01,11,43.6,seattle
1897-12-01,12,42.6,seattle
1898-01-01,1,39.9,seattle
1898-02-01,2,45.6,seattle
1898-03-01,3,43.4,seattle
1898-04-01,4,50.1,seattle
1898-05-01,5,57.1,seattle
1898-06-01,6,61.4,seattle
1898-07-01,7,64.6,seattle
1898-08-01,8,66.3,seattle
1898-09-01,9,60.8,seattle
1898-10-01,10,52.2,seattle
1898-11-01,11,45,seattle
1898-12-01,12,40.4,seattle
1899-01-01,1,41.7,seattle
1899-02-01,2,39.6,seattle
1899-03-01,3,43.4,seattle
1899-04-01,4,48.6,seattle
1899-05-01,5,51.5,seattle
1899-06-01,6,57.6,seattle
1899-07-01,7,65,seattle
1899-08-01,8,60.5,seattle
1899-09-01,9,61,seattle
1899-10-01,10,51.8,seattle
1899-11-01,11,51.9,seattle
1899-12-01,12,44.1,seattle
1900-01-01,1,43.8,seattle
1900-02-01,2,42.3,seattle
1900-03-01,3,50,seattle
1900-04-01,4,51.8,seattle
1900-05-01,5,56,seattle
1900-06-01,6,61.9,seattle
1900-07-01,7,65,seattle
1900-08-01,8,62.7,seattle
1900-09-01,9,58.6,seattle
1900-10-01,10,51.7,seattle
1900-11-01,11,44.3,seattle
1900-12-01,12,45.9,seattle
1901-01-01,1,40.2,seattle
1901-02-01,2,42.9,seattle
1901-03-01,3,46,seattle
1901-04-01,4,47.8,seattle
1901-05-01,5,55.4,seattle
1901-06-01,6,57.1,seattle
1901-07-01,7,61.7,seattle
1901-08-01,8,65.7,seattle
1901-09-01,9,58,seattle
1901-10-01,10,57.2,seattle
1901-11-01,11,49.1,seattle
1901-12-01,12,42.5,seattle
1902-01-01,1,39.8,seattle
1902-02-01,2,46.4,seattle
1902-03-01,3,45,seattle
1902-04-01,4,50,seattle
1902-05-01,5,56.5,seattle
1902-06-01,6,60.6,seattle
1902-07-01,7,63.6,seattle
1902-08-01,8,64.4,seattle
1902-09-01,9,58.4,seattle
1902-10-01,10,54.3,seattle
1902-11-01,11,45.8,seattle
1902-12-01,12,41.8,seattle
1903-01-01,1,42.9,seattle
1903-02-01,2,40.2,seattle
1903-03-01,3,42.5,seattle
1903-04-01,4,47.9,seattle
1903-05-01,5,54.6,seattle
1903-06-01,6,61.9,seattle
1903-07-01,7,61.9,seattle
1903-08-01,8,63.2,seattle
1903-09-01,9,57.7,seattle
1903-10-01,10,53.6,seattle
1903-11-01,11,46,seattle
1903-12-01,12,42.6,seattle
1904-01-01,1,41.8,seattle
1904-02-01,2,40.2,seattle
1904-03-01,3,42.6,seattle
1904-04-01,4,52.7,seattle
1904-05-01,5,55.1,seattle
1904-06-01,6,59.7,seattle
1904-07-01,7,64.2,seattle
1904-08-01,8,63.6,seattle
1904-09-01,9,61,seattle
1904-10-01,10,54.2,seattle
1904-11-01,11,49.5,seattle
1904-12-01,12,43.9,seattle
1905-01-01,1,40.8,seattle
1905-02-01,2,43.3,seattle
1905-03-01,3,49.8,seattle
1905-04-01,4,52.7,seattle
1905-05-01,5,54.6,seattle
1905-06-01,6,59.3,seattle
1905-07-01,7,64.6,seattle
1905-08-01,8,62.6,seattle
1905-09-01,9,59.4,seattle
1905-10-01,10,48.7,seattle
1905-11-01,11,45.2,seattle
1905-12-01,12,42.5,seattle
1906-01-01,1,42.5,seattle
1906-02-01,2,43.8,seattle
1906-03-01,3,45.5,seattle
1906-04-01,4,53,seattle
1906-05-01,5,54.6,seattle
1906-06-01,6,58.1,seattle
1906-07-01,7,67.7,seattle
1906-08-01,8,64.9,seattle
1906-09-01,9,58.9,seattle
1906-10-01,10,53.9,seattle
1906-11-01,11,45.2,seattle
1906-12-01,12,42.4,seattle
1907-01-01,1,33.7,seattle
1907-02-01,2,41.8,seattle
1907-03-01,3,43.2,seattle
1907-04-01,4,49.1,seattle
1907-05-01,5,56.9,seattle
1907-06-01,6,59.4,seattle
1907-07-01,7,64.2,seattle
1907-08-01,8,61.3,seattle
1907-09-01,9,58.7,seattle
1907-10-01,10,53.1,seattle
1907-11-01,11,48,seattle
1907-12-01,12,43.3,seattle
1908-01-01,1,41.7,seattle
1908-02-01,2,41.7,seattle
1908-03-01,3,44.2,seattle
1908-04-01,4,49.1,seattle
1908-05-01,5,51.6,seattle
1908-06-01,6,58.8,seattle
1908-07-01,7,65.1,seattle
1908-08-01,8,62.2,seattle
1908-09-01,9,57.1,seattle
1908-10-01,10,50.8,seattle
1908-11-01,11,48.8,seattle
1908-12-01,12,39.5,seattle
1909-01-01,1,34.2,seattle
1909-02-01,2,42,seattle
1909-03-01,3,44.1,seattle
1909-04-01,4,47.7,seattle
1909-05-01,5,52.3,seattle
1909-06-01,6,59.4,seattle
1909-07-01,7,60.7,seattle
1909-08-01,8,61.6,seattle
1909-09-01,9,60.1,seattle
1909-10-01,10,52.2,seattle
1909-11-01,11,45.5,seattle
1909-12-01,12,36.3,seattle
1910-01-01,1,39,seattle
1910-02-01,2,38.3,seattle
1910-03-01,3,47.6,seattle
1910-04-01,4,49.4,seattle
1910-05-01,5,57,seattle
1910-06-01,6,57.5,seattle
1910-07-01,7,62.6,seattle
1910-08-01,8,60.2,seattle
1910-09-01,9,57.9,seattle
1910-10-01,10,52.8,seattle
1910-11-01,11,45.5,seattle
1910-12-01,12,42.9,seattle
1911-01-01,1,38,seattle
1911-02-01,2,39.7,seattle
1911-03-01,3,45.9,seattle
1911-04-01,4,46.6,seattle
1911-05-01,5,52.7,seattle
1911-06-01,6,57,seattle
1911-07-01,7,65,seattle
1911-08-01,8,62.6,seattle
1911-09-01,9,57.1,seattle
1911-10-01,10,52.5,seattle
1911-11-01,11,44.7,seattle
1911-12-01,12,41.2,seattle
1912-01-01,1,42.6,seattle
1912-02-01,2,43.9,seattle
1912-03-01,3,44.3,seattle
1912-04-01,4,48,seattle
1912-05-01,5,57,seattle
1912-06-01,6,60,seattle
1912-07-01,7,63.4,seattle
1912-08-01,8,62.2,seattle
1912-09-01,9,59.2,seattle
1912-10-01,10,49.9,seattle
1912-11-01,11,46.2,seattle
1912-12-01,12,41.6,seattle
1913-01-01,1,36.5,seattle
1913-02-01,2,40,seattle
1913-03-01,3,41.9,seattle
1913-04-01,4,49,seattle
1913-05-01,5,54.1,seattle
1913-06-01,6,59.5,seattle
1913-07-01,7,63.4,seattle
1913-08-01,8,64.8,seattle
1913-09-01,9,58.8,seattle
1913-10-01,10,50.1,seattle
1913-11-01,11,46.2,seattle
1913-12-01,12,42.4,seattle
1914-01-01,1,43.2,seattle
1914-02-01,2,42.3,seattle
1914-03-01,3,47.6,seattle
1914-04-01,4,51.4,seattle
1914-05-01,5,57.3,seattle
1914-06-01,6,58.9,seattle
1914-07-01,7,64.1,seattle
1914-08-01,8,63.1,seattle
1914-09-01,9,56.7,seattle
1914-10-01,10,54.7,seattle
1914-11-01,11,47.3,seattle
1914-12-01,12,39.7,seattle
1915-01-01,1,40.6,seattle
1915-02-01,2,44.5,seattle
1915-03-01,3,50,seattle
1915-04-01,4,52.6,seattle
1915-05-01,5,56,seattle
1915-06-01,6,59.8,seattle
1915-07-01,7,64.3,seattle
1915-08-01,8,66.7,seattle
1915-09-01,9,59.1,seattle
1915-10-01,10,53.7,seattle
1915-11-01,11,43.7,seattle
1915-12-01,12,42,seattle
1916-01-01,1,30.9,seattle
1916-02-01,2,41.9,seattle
1916-03-01,3,44.3,seattle
1916-04-01,4,49.1,seattle
1916-05-01,5,52,seattle
1916-06-01,6,58.9,seattle
1916-07-01,7,61.1,seattle
1916-08-01,8,63.5,seattle
1916-09-01,9,58.8,seattle
1916-10-01,10,49.1,seattle
1916-11-01,11,43,seattle
1916-12-01,12,38,seattle
1917-01-01,1,38.1,seattle
1917-02-01,2,39.3,seattle
1917-03-01,3,41,seattle
1917-04-01,4,46.9,seattle
1917-05-01,5,52.4,seattle
1917-06-01,6,57.2,seattle
1917-07-01,7,63.5,seattle
1917-08-01,8,65.1,seattle
1917-09-01,9,58.9,seattle
1917-10-01,10,52.5,seattle
1917-11-01,11,49.6,seattle
1917-12-01,12,45,seattle
1918-01-01,1,43.7,seattle
1918-02-01,2,39.9,seattle
1918-03-01,3,44,seattle
1918-04-01,4,50,seattle
1918-05-01,5,52.5,seattle
1918-06-01,6,61.5,seattle
1918-07-01,7,63,seattle
1918-08-01,8,62.6,seattle
1918-09-01,9,62.3,seattle
1918-10-01,10,53.3,seattle
1918-11-01,11,45.9,seattle
1918-12-01,12,40.9,seattle
1919-01-01,1,41.4,seattle
1919-02-01,2,40.8,seattle
1919-03-01,3,44.7,seattle
1919-04-01,4,49.6,seattle
1919-05-01,5,53.5,seattle
1919-06-01,6,57.5,seattle
1919-07-01,7,62.9,seattle
1919-08-01,8,62.9,seattle
1919-09-01,9,59.6,seattle
1919-10-01,10,48.5,seattle
1919-11-01,11,44.9,seattle
1919-12-01,12,38.6,seattle
1920-01-01,1,40.3,seattle
1920-02-01,2,40.3,seattle
1920-03-01,3,44.5,seattle
1920-04-01,4,45.6,seattle
1920-05-01,5,51.7,seattle
1920-06-01,6,58.5,seattle
1920-07-01,7,64.1,seattle
1920-08-01,8,64.5,seattle
1920-09-01,9,57.7,seattle
1920-10-01,10,50.1,seattle
1920-11-01,11,46.9,seattle
1920-12-01,12,43.3,seattle
1921-01-01,1,40.5,seattle
1921-02-01,2,42.9,seattle
1921-03-01,3,44.5,seattle
1921-04-01,4,47.5,seattle
1921-05-01,5,53.5,seattle
1921-06-01,6,59.8,seattle
1921-07-01,7,60.8,seattle
1921-08-01,8,61.9,seattle
1921-09-01,9,57,seattle
1921-10-01,10,53.2,seattle
1921-11-01,11,45.4,seattle
1921-12-01,12,39.1,seattle
1922-01-01,1,35.5,seattle
1922-02-01,2,39.5,seattle
1922-03-01,3,41.4,seattle
1922-04-01,4,46.6,seattle
1922-05-01,5,54.5,seattle
1922-06-01,6,60.9,seattle
1922-07-01,7,62.9,seattle
1922-08-01,8,62.7,seattle
1922-09-01,9,59.8,seattle
1922-10-01,10,53.5,seattle
1922-11-01,11,43.6,seattle
1922-12-01,12,38.5,seattle
1923-01-01,1,40.1,seattle
1923-02-01,2,37.3,seattle
1923-03-01,3,44,seattle
1923-04-01,4,50.9,seattle
1923-05-01,5,54.1,seattle
1923-06-01,6,60.6,seattle
1923-07-01,7,64.4,seattle
1923-08-01,8,65.7,seattle
1923-09-01,9,60.8,seattle
1923-10-01,10,54.5,seattle
1923-11-01,11,47.4,seattle
1923-12-01,12,42.2,seattle
1924-01-01,1,41,seattle
1924-02-01,2,46,seattle
1924-03-01,3,44.3,seattle
1924-04-01,4,49,seattle
1924-05-01,5,57.4,seattle
1924-06-01,6,59.9,seattle
1924-07-01,7,63.5,seattle
1924-08-01,8,62.4,seattle
1924-09-01,9,59.5,seattle
1924-10-01,10,52.9,seattle
1924-11-01,11,44.6,seattle
1924-12-01,12,37.3,seattle
1925-01-01,1,42.6,seattle
1925-02-01,2,45.6,seattle
1925-03-01,3,44.9,seattle
1925-04-01,4,50.6,seattle
1925-05-01,5,57.8,seattle
1925-06-01,6,60.1,seattle
1925-07-01,7,65,seattle
1925-08-01,8,62.7,seattle
1925-09-01,9,59.5,seattle
1925-10-01,10,51.5,seattle
1925-11-01,11,46,seattle
1925-12-01,12,45.5,seattle
1926-01-01,1,42,seattle
1926-02-01,2,46.7,seattle
1926-03-01,3,50.4,seattle
1926-04-01,4,55.9,seattle
1926-05-01,5,56.4,seattle
1926-06-01,6,62.8,seattle
1926-07-01,7,66,seattle
1926-08-01,8,64.1,seattle
1926-09-01,9,57.9,seattle
1926-10-01,10,55,seattle
1926-11-01,11,49.4,seattle
1926-12-01,12,41.7,seattle
1927-01-01,1,40.6,seattle
1927-02-01,2,43.9,seattle
1927-03-01,3,43.9,seattle
1927-04-01,4,48.7,seattle
1927-05-01,5,52.3,seattle
1927-06-01,6,61.5,seattle
1927-07-01,7,65.2,seattle
1927-08-01,8,65,seattle
1927-09-01,9,58.7,seattle
1927-10-01,10,53.2,seattle
1927-11-01,11,46.5,seattle
1927-12-01,12,38,seattle
1928-01-01,1,42.3,seattle
1928-02-01,2,43.1,seattle
1928-03-01,3,48.2,seattle
1928-04-01,4,48.8,seattle
1928-05-01,5,58.4,seattle
1928-06-01,6,59.5,seattle
1928-07-01,7,65,seattle
1928-08-01,8,63.1,seattle
1928-09-01,9,58.4,seattle
1928-10-01,10,51.7,seattle
1928-11-01,11,46.8,seattle
1928-12-01,12,41.5,seattle
1929-01-01,1,34.5,seattle
1929-02-01,2,36.2,seattle
1929-03-01,3,45,seattle
1929-04-01,4,46.7,seattle
1929-05-01,5,54.6,seattle
1929-06-01,6,59.2,seattle
1929-07-01,7,64.3,seattle
1929-08-01,8,64.7,seattle
1929-09-01,9,60.8,seattle
1929-10-01,10,55.6,seattle
1929-11-01,11,45.2,seattle
1929-12-01,12,43.5,seattle
1930-01-01,1,32.8,seattle
1930-02-01,2,44.3,seattle
1930-03-01,3,46.7,seattle
1930-04-01,4,52.7,seattle
1930-05-01,5,53.4,seattle
1930-06-01,6,58.8,seattle
1930-07-01,7,62.9,seattle
1930-08-01,8,65.3,seattle
1930-09-01,9,59.4,seattle
1930-10-01,10,51,seattle
1930-11-01,11,44.8,seattle
1930-12-01,12,43.1,seattle
1931-01-01,1,45.7,seattle
1931-02-01,2,44.4,seattle
1931-03-01,3,47.1,seattle
1931-04-01,4,52.5,seattle
1931-05-01,5,58.3,seattle
1931-06-01,6,59.7,seattle
1931-07-01,7,65.2,seattle
1931-08-01,8,64.2,seattle
1931-09-01,9,59.3,seattle
1931-10-01,10,52.5,seattle
1931-11-01,11,43.3,seattle
1931-12-01,12,41.9,seattle
1932-01-01,1,38.5,seattle
1932-02-01,2,40.9,seattle
1932-03-01,3,46.4,seattle
1932-04-01,4,50.7,seattle
1932-05-01,5,54.9,seattle
1932-06-01,6,61.8,seattle
1932-07-01,7,61.1,seattle
1932-08-01,8,63.2,seattle
1932-09-01,9,60.5,seattle
1932-10-01,10,54.1,seattle
1932-11-01,11,48.8,seattle
1932-12-01,12,38.9,seattle
1933-01-01,1,39.6,seattle
1933-02-01,2,37.5,seattle
1933-03-01,3,44.9,seattle
1933-04-01,4,49.3,seattle
1933-05-01,5,53.5,seattle
1933-06-01,6,60.3,seattle
1933-07-01,7,64,seattle
1933-08-01,8,66.8,seattle
1933-09-01,9,57.6,seattle
1933-10-01,10,54,seattle
1933-11-01,11,46.9,seattle
1933-12-01,12,45.1,seattle
1934-01-01,1,45.7,seattle
1934-02-01,2,48.7,seattle
1934-03-01,3,52,seattle
1934-04-01,4,56.5,seattle
1934-05-01,5,58.9,seattle
1934-06-01,6,62.2,seattle
1934-07-01,7,63.9,seattle
1934-08-01,8,66.5,seattle
1934-09-01,9,59.5,seattle
1934-10-01,10,55.2,seattle
1934-11-01,11,50,seattle
1934-12-01,12,44,seattle
1935-01-01,1,41.5,seattle
1935-02-01,2,45,seattle
1935-03-01,3,43.5,seattle
1935-04-01,4,50.7,seattle
1935-05-01,5,56.6,seattle
1935-06-01,6,61.6,seattle
1935-07-01,7,64.9,seattle
1935-08-01,8,64.7,seattle
1935-09-01,9,62.7,seattle
1935-10-01,10,51.5,seattle
1935-11-01,11,43.5,seattle
1935-12-01,12,45,seattle
1936-01-01,1,44.2,seattle
1936-02-01,2,36.3,seattle
1936-03-01,3,44,seattle
1936-04-01,4,53.8,seattle
1936-05-01,5,59,seattle
1936-06-01,6,63.2,seattle
1936-07-01,7,65.9,seattle
1936-08-01,8,66.4,seattle
1936-09-01,9,59.6,seattle
1936-10-01,10,55.9,seattle
1936-11-01,11,46,seattle
1936-12-01,12,44,seattle
1937-01-01,1,31.7,seattle
1937-02-01,2,41.4,seattle
1937-03-01,3,48.9,seattle
1937-04-01,4,49.1,seattle
1937-05-01,5,56.7,seattle
1937-06-01,6,63,seattle
1937-07-01,7,65.8,seattle
1937-08-01,8,64.4,seattle
1937-09-01,9,61,seattle
1937-10-01,10,56.7,seattle
1937-11-01,11,48.8,seattle
1937-12-01,12,44.9,seattle
1938-01-01,1,42.5,seattle
1938-02-01,2,44.4,seattle
1938-03-01,3,46.5,seattle
1938-04-01,4,53.4,seattle
1938-05-01,5,57.9,seattle
1938-06-01,6,62.7,seattle
1938-07-01,7,67.3,seattle
1938-08-01,8,63.3,seattle
1938-09-01,9,63.4,seattle
1938-10-01,10,55.1,seattle
1938-11-01,11,45.1,seattle
1938-12-01,12,44,seattle
1939-01-01,1,44.7,seattle
1939-02-01,2,40.7,seattle
1939-03-01,3,46.4,seattle
1939-04-01,4,53.7,seattle
1939-05-01,5,57.6,seattle
1939-06-01,6,59.8,seattle
1939-07-01,7,65.9,seattle
1939-08-01,8,66.6,seattle
1939-09-01,9,61.1,seattle
1939-10-01,10,54.2,seattle
1939-11-01,11,50.9,seattle
1939-12-01,12,47.5,seattle
1940-01-01,1,45.4,seattle
1940-02-01,2,47,seattle
1940-03-01,3,50.6,seattle
1940-04-01,4,54.1,seattle
1940-05-01,5,60.5,seattle
1940-06-01,6,64.5,seattle
1940-07-01,7,66,seattle
1940-08-01,8,66.4,seattle
1940-09-01,9,64,seattle
1940-10-01,10,57,seattle
1940-11-01,11,44.7,seattle
1940-12-01,12,46.4,seattle
1941-01-01,1,45.9,seattle
1941-02-01,2,48.3,seattle
1941-03-01,3,53.1,seattle
1941-04-01,4,55.1,seattle
1941-05-01,5,57.6,seattle
1941-06-01,6,62.2,seattle
1941-07-01,7,69.5,seattle
1941-08-01,8,65.5,seattle
1941-09-01,9,58.9,seattle
1941-10-01,10,54.6,seattle
1941-11-01,11,49.1,seattle
1941-12-01,12,44,seattle
1942-01-01,1,42.7,seattle
1942-02-01,2,44,seattle
1942-03-01,3,46.8,seattle
1942-04-01,4,52.7,seattle
1942-05-01,5,56.6,seattle
1942-06-01,6,60.7,seattle
1942-07-01,7,67.7,seattle
1942-08-01,8,67.7,seattle
1942-09-01,9,61.5,seattle
1942-10-01,10,55.4,seattle
1942-11-01,11,45.6,seattle
1942-12-01,12,44.4,seattle
1943-01-01,1,36.9,seattle
1943-02-01,2,45.2,seattle
1943-03-01,3,45.5,seattle
1943-04-01,4,53.6,seattle
1943-05-01,5,54.7,seattle
1943-06-01,6,60.1,seattle
1943-07-01,7,64.3,seattle
1943-08-01,8,63.9,seattle
1943-09-01,9,63.4,seattle
1943-10-01,10,54.3,seattle
1943-11-01,11,48.4,seattle
1943-12-01,12,43,seattle
1944-01-01,1,44.1,seattle
1944-02-01,2,43.8,seattle
1944-03-01,3,45.9,seattle
1944-04-01,4,51.9,seattle
1944-05-01,5,57,seattle
1944-06-01,6,60.9,seattle
1944-07-01,7,65.5,seattle
1944-08-01,8,64.5,seattle
1944-09-01,9,63,seattle
1944-10-01,10,57.5,seattle
1944-11-01,11,47.8,seattle
1944-12-01,12,41.9,seattle
1945-01-01,1,44.5,seattle
1945-02-01,2,44.7,seattle
1945-03-01,3,44.9,seattle
1945-04-01,4,48.8,seattle
1945-05-01,5,58.8,seattle
1945-06-01,6,60.7,seattle
1945-07-01,7,66.5,seattle
1945-08-01,8,64.8,seattle
1945-09-01,9,59.4,seattle
1945-10-01,10,54.7,seattle
1945-11-01,11,46.2,seattle
1945-12-01,12,43,seattle
1946-01-01,1,43.2,seattle
1946-02-01,2,44.4,seattle
1946-03-01,3,46.1,seattle
1946-04-01,4,51,seattle
1946-05-01,5,59.9,seattle
1946-06-01,6,60.4,seattle
1946-07-01,7,66.5,seattle
1946-08-01,8,65,seattle
1946-09-01,9,60.7,seattle
1946-10-01,10,51.1,seattle
1946-11-01,11,44.3,seattle
1946-12-01,12,41.9,seattle
1947-01-01,1,38.8,seattle
1947-02-01,2,46.8,seattle
1947-03-01,3,50.1,seattle
1947-04-01,4,54.1,seattle
1947-05-01,5,60.4,seattle
1947-06-01,6,61.5,seattle
1947-07-01,7,65.6,seattle
1947-08-01,8,64.3,seattle
1947-09-01,9,61.1,seattle
1947-10-01,10,54.5,seattle
1947-11-01,11,45.9,seattle
1947-12-01,12,45.1,seattle
1948-01-01,1,41.4,seattle
1948-02-01,2,41.9,seattle
1948-03-01,3,45.2,seattle
1948-04-01,4,48,seattle
1948-05-01,5,55,seattle
1948-06-01,6,63.8,seattle
1948-07-01,7,64.4,seattle
1948-08-01,8,63,seattle
1948-09-01,9,59.6,seattle
1948-10-01,10,52.4,seattle
1948-11-01,11,44.9,seattle
1948-12-01,12,39,seattle
1949-01-01,1,33.6,seattle
1949-02-01,2,39.9,seattle
1949-03-01,3,47.5,seattle
1949-04-01,4,51.8,seattle
1949-05-01,5,59.1,seattle
1949-06-01,6,60.8,seattle
1949-07-01,7,63.5,seattle
1949-08-01,8,64.6,seattle
1949-09-01,9,62.6,seattle
1949-10-01,10,51,seattle
1949-11-01,11,51.5,seattle
1949-12-01,12,41.8,seattle
1950-01-01,1,28.7,seattle
1950-02-01,2,43.2,seattle
1950-03-01,3,44.8,seattle
1950-04-01,4,49.7,seattle
1950-05-01,5,54,seattle
1950-06-01,6,61.9,seattle
1950-07-01,7,65.7,seattle
1950-08-01,8,66,seattle
1950-09-01,9,61,seattle
1950-10-01,10,52.5,seattle
1950-11-01,11,46.8,seattle
1950-12-01,12,47.9,seattle
1951-01-01,1,40.2,seattle
1951-02-01,2,43.9,seattle
1951-03-01,3,42.5,seattle
1951-04-01,4,53.5,seattle
1951-05-01,5,56.9,seattle
1951-06-01,6,63.8,seattle
1951-07-01,7,66.4,seattle
1951-08-01,8,64.3,seattle
